device_id,user_id,doc_type,strokeDuration,startX,startY,stopX,stopY,directEndToEndDistance,meanResultantLength,upDownLeftRightFlag,directionOfEndToEndLine,largestDeviationFromEndToEndLine,averageDirection,lengthOfTrajectory,averageVelocity,midStrokePressure,midStrokeArea
7.0,8.0,1.0,196.0,794.375,583.0909424,270.625,752.7879028,550.5552841168625,0.992882102930333,left,162.04748160653511,28.72729879043273,161.42579169612148,554.5021735128335,2.829092722004252,0.456,0.1935484
7.0,8.0,1.0,156.0,795.0,605.5151978,197.5,734.0,611.1584036862891,0.9942329001922502,left,167.86407572058485,28.564506903714303,167.6119664029888,614.7034598916534,3.9404067941772656,0.5472,0.2580645
7.0,8.0,1.0,167.0,641.25,552.7879028,0.0,619.4545898,644.7061420954169,0.9785944730804808,left,174.06464463925423,57.51181516281989,34.3349831559629,658.8082804779907,3.9449597633412616,0.5952,0.3225806
7.0,8.0,1.0,181.0,751.25,621.8787842,162.0469208,750.4753418,603.0732485903612,0.9809449737927274,left,167.68797809444493,48.282547433089015,63.8153186848783,614.7880510143578,3.3966190663776676,0.6144,0.3548387
7.0,8.0,1.0,147.0,743.125,564.9091187,0.0,748.5454712,765.478331231201,0.9840136315934331,left,166.11950806851178,37.797999167878835,131.99290590346448,777.9143567265897,5.291934399500611,0.4992,0.3225806
7.0,8.0,1.0,168.0,761.25,483.0909424,154.0510101,702.2462158,645.5382616039185,0.9818850413352583,left,160.15405433097544,56.48760760662153,162.34729618577148,657.4479031945081,3.913380376157786,0.6048,0.3870968
7.0,8.0,1.0,49.0,753.125,495.2121582,125.625,788.5454712,692.6764630876063,0.9840713969796966,left,154.94562989000616,56.5265326947517,146.25728178030474,703.8884223376098,14.365069843624688,0.4896,0.4516129
7.0,8.0,1.0,136.0,700.625,528.5454712,183.75,741.8788452,559.1698258018076,0.9854008362409736,left,157.57225492707423,44.688464822183654,158.03188964457772,567.4541823354675,4.172457223054908,0.5376,0.3225806
7.0,8.0,1.0,128.0,741.875,527.333374,198.75,703.0909424,570.8550503191512,0.9912432270312402,left,162.06819773599793,33.67316009999757,163.39845889439584,575.8980588738591,4.499203584952024,0.48,0.3548387
7.0,8.0,1.0,157.0,783.125,542.4848633,236.25,741.8788452,582.0912519897009,0.9879882247450708,left,159.96783399901605,41.6137169588805,160.91775997772905,589.1682080926594,3.752663745813117,0.4656,0.2258064
7.0,8.0,1.0,157.0,789.375,567.333374,346.25,680.666687,457.3884623168319,0.9935843283295809,left,165.65361032823046,24.048339683671735,165.28017574082588,460.3418645761007,2.932113787108922,0.4752,0.2580645
7.0,8.0,1.0,168.0,789.375,578.8485107,272.5,768.5454712,550.585781189397,0.9904932200054696,left,159.84648849320513,35.94360191919107,155.76152274860198,555.8703180081906,3.3087518929058963,0.4128,0.2580645
7.0,8.0,1.0,92.0,790.0,546.7272949,235.0,800.0606079,610.0842298204044,0.9870932873098054,left,155.46536865657416,48.877932511103,153.02835563314358,618.0613703524515,6.718058373396212,0.4224,0.2580645
7.0,8.0,1.0,138.0,766.875,575.2121582,225.0,808.5454712,589.9770763178481,0.9854533011293203,left,156.70311567420455,40.06839687732849,158.91303909332782,598.6859810015754,4.338304210156344,0.4176,0.3225806
7.0,8.0,1.0,177.0,790.0,528.5454712,226.25,803.6970215,627.3136680580884,0.9805553985291244,left,153.98421352179668,61.90503394675456,153.4324709315917,639.7534183168907,3.6144260921858233,0.4992,0.2903226
7.0,8.0,1.0,157.0,792.5,517.6364136,264.375,738.8485107,572.5825770387883,0.9884352312789101,left,157.2729866264345,39.32823729327733,156.59536132942162,579.2818375139652,3.6896932325730267,0.432,0.2258064
7.0,8.0,1.0,96.0,781.875,518.2424316,173.75,800.666687,670.506879653926,0.987105912434096,left,155.08899160284054,50.85593900415776,152.19768330280615,679.265387034841,7.07568111494626,0.312,0.2258064
7.0,8.0,1.0,179.0,783.125,542.4848633,201.25,798.8485107,635.8465501465204,0.9889902889303254,left,156.22257436654172,45.179502553782854,155.55390841296466,642.9249682868382,3.591759599367811,0.4464,0.2258064
7.0,8.0,1.0,141.0,695.625,551.5758057,217.5,769.7576294,525.553825804796,0.9988531480655158,left,155.47145829236558,5.167583898723113,149.39630516907067,526.1572502651054,3.7316117040078396,0.1392,0.1935484
7.0,8.0,1.0,15.0,739.375,524.9091187,250.625,735.2121582,532.0751177446081,0.9997766738900992,left,156.71839223096856,2.3861469715272,154.1362160233499,532.1939705537645,35.479598036917636,0.1392,0.2903226
7.0,8.0,1.0,96.0,780.625,510.9697266,287.1252136,698.6925659,527.9980147421951,0.9970768372796728,left,159.17363948711366,18.573795429027765,159.12106663139193,529.5459637621644,5.516103789189213,0.552,0.2580645
7.0,8.0,1.0,177.0,785.625,491.5758057,183.125,784.3030396,669.8473583337814,0.9876445752318185,left,154.08700005713882,43.93462526386433,155.70515757596726,678.22714277204,3.831791767073672,0.5424,0.2580645
7.0,8.0,1.0,161.0,788.75,529.1515503,223.4107056,770.5986938,614.739978281061,0.9909653561740539,left,156.87346648138055,36.97221834473736,156.749147074961,620.3445705251149,3.8530718666156205,0.4944,0.2258064
7.0,8.0,1.0,167.0,758.125,510.9697266,126.875,759.4545898,678.3961156577495,0.9940363546010906,left,158.5134471255317,33.62449540874214,159.54216355301992,682.4661014837749,4.086623362178293,0.4464,0.2903226
7.0,8.0,1.0,157.0,195.0,683.0909424,803.3557739,489.553833,638.3990604256679,0.9979491942596483,right,-17.647504025910397,11.205850088564157,-18.621217183388733,639.7109833825549,4.074592250844299,0.5952,0.3548387
7.0,8.0,1.0,168.0,150.625,715.8182373,799.375,495.2121582,685.232518664924,0.9977562517492037,right,-18.780493583527708,22.477504219243173,-16.27870339499661,686.7734654266684,4.08793729420636,0.4704,0.2903226
7.0,8.0,1.0,226.0,101.25,781.2727661,799.375,452.1818237,771.8026716685556,0.9965000700256599,right,-25.238841884626577,25.285624485785966,-25.910878358945965,774.5134143830835,3.4270505061198384,0.7248001,0.3548387
7.0,8.0,1.0,222.0,97.5,809.7576294,799.375,498.2424316,767.8998854573251,0.9978145733668893,right,-23.933221745987243,19.048525286759446,-23.266490981155986,769.5817499099343,3.466584459053758,0.6720001,0.3225806
7.0,8.0,1.0,215.0,43.75,732.1818237,799.375,384.9091187,831.6053584862335,0.9984606197818737,right,-24.682726266044014,19.943192747448148,-24.926111498056876,832.8874890107415,3.8738952977243795,0.6768,0.3225806
7.0,8.0,1.0,198.0,118.125,721.8788452,802.0081787,505.2092896,717.385460148669,0.9994761276280493,right,-17.57937153253182,3.808738284639121,-15.935902310627078,717.7614755553631,3.6250579573503185,0.696,0.3225806
7.0,8.0,1.0,231.0,76.25,820.0606079,801.0092163,531.9538574,779.9239843058166,0.9993071429272737,right,-21.67884227438617,6.502720733285172,-22.500373037446796,780.4647348173482,3.378635215659516,0.5808001,0.2903226
7.0,8.0,1.0,207.0,118.75,832.7879028,799.375,523.0909424,747.7717552208021,0.997502856325851,right,-24.46641284374202,20.971475362044554,-24.25652078173263,749.643723302312,3.6214672623300097,0.6720001,0.3548387
7.0,8.0,1.0,179.0,283.75,733.3939819,799.375,512.1818237,561.0739341303441,0.999049741396146,right,-23.22018005413152,3.7303332479472693,-23.90888541584842,561.6076065904966,3.137472662516741,0.6432,0.3548387
7.0,8.0,1.0,182.0,262.5,754.6060791,799.375,509.7575684,590.0725030172207,0.999011910475122,right,-24.515946400247753,7.0176506146672475,-24.96136679735723,590.6561241462947,3.245363319485136,0.7056,0.4516129
7.0,8.0,1.0,172.0,366.875,808.5454712,799.375,603.0909424,478.8191865458505,0.9986029028143519,right,-25.409558695850947,10.556895500971521,-25.399863523692996,479.48907938921417,2.787727205751245,0.6144,0.2903226
7.0,8.0,1.0,140.0,380.0,752.1818237,799.375,528.5454712,475.2774019291305,0.9965712970440768,right,-28.069262427999625,9.939431595116593,-30.895463436584464,476.91259354834676,3.406518525345334,0.5808001,0.2903226
7.0,8.0,1.0,116.0,398.75,749.7576294,799.375,546.1212158,449.4086999256582,0.99547500379022,right,-26.944085941520818,17.585921642768454,-29.361044466574388,451.45151632593246,3.891823416602866,0.5184,0.2580645
7.0,8.0,1.0,170.0,270.625,688.5454712,805.8471069,461.6504517,581.3295567820204,0.9970539059238943,right,-22.973391671353987,15.907402695366237,-23.179365015323455,583.0472688869779,3.429689816982223,0.6528,0.3548387
7.0,8.0,1.0,174.0,271.875,696.4242554,799.375,460.0606079,578.0346216789304,0.999718584801588,right,-24.13632789487491,3.008828598478325,-26.94799179905963,578.197335196736,3.3229731907858393,0.4896,0.2580645
7.0,8.0,1.0,180.0,339.375,724.9091187,799.375,535.8181763,497.3483532673252,0.9993722546664376,right,-22.345959376959364,6.037457792076541,-23.54780979199426,497.66075748553385,2.7647819860307434,0.5472,0.2903226
7.0,8.0,1.0,167.0,333.125,814.0,799.375,610.9697266,508.5374660896469,0.9995440635219677,right,-23.53089398028515,5.997121590681553,-23.722433352529418,508.76943263289206,3.0465235486999527,0.528,0.3225806
7.0,8.0,1.0,209.0,397.5,850.9697266,799.375,661.8787842,444.1383794750461,0.9988616665678864,right,-25.19800652971084,6.497464178951267,-25.70733890493264,444.64453321260856,2.127485804845017,0.5088,0.2903226
7.0,8.0,1.0,171.0,361.875,814.0,799.375,665.5151978,462.01080775710557,0.9995272252319465,right,-18.746895547336454,2.121631114760847,-18.09794212583158,462.22933812522524,2.7030955445919607,0.504,0.3225806
7.0,8.0,1.0,154.0,334.375,812.1818237,799.375,619.4545898,503.3575137879093,0.9956203432560771,right,-22.512401554797027,17.33101820191049,-22.853046232165163,505.5717444881939,3.282933405767493,0.5184,0.3548387
7.0,8.0,1.0,126.0,268.75,830.3636475,799.375,607.333374,575.5913424665844,0.9979414831715644,right,-22.797803373310995,16.83195943400088,-22.786318997814984,576.7786510260038,4.57760834147622,0.6096,0.3870968
7.0,8.0,1.0,189.0,302.5,860.0606689,804.3190918,628.5249023,552.6583140693954,0.9991513462129131,right,-24.76826477508305,3.194700460185016,-26.083719445633506,553.1277280105143,2.9266017355053666,0.5712,0.3870968
7.0,8.0,1.0,211.0,209.375,806.1212158,799.375,559.4545898,639.4876264496631,0.9990298145805048,right,-22.688781897418885,11.380460232130599,-21.853582472059625,640.1086505292994,3.0336902868687177,0.6048,0.3225806
7.0,8.0,1.0,197.0,180.0,814.6060791,799.375,514.6060791,688.2044686174306,0.9977928501382475,right,-25.84365584507538,19.504286423177508,-26.159664569598466,689.7267990265491,3.5011512640941578,0.6336001,0.3548387
7.0,8.0,1.0,177.0,782.5,617.0303345,180.4065857,796.319397,628.2205404756838,0.9940316798774014,left,163.41772340849982,27.277944697355398,162.38448107063812,631.992473874842,3.570578948445435,0.5856,0.2580645
7.0,8.0,1.0,187.0,786.875,523.0909424,223.75,666.7272949,581.155028701038,0.9846817109925184,left,165.69067677268302,48.3382554289808,159.30715055300521,590.1958188248035,3.1561273733946713,0.5856,0.2903226
7.0,8.0,1.0,176.0,793.125,478.8485107,120.9803925,806.6817627,747.8322101302033,0.9923270979708911,left,153.99955772148186,31.9368078933834,152.91110932728552,753.6146212870427,4.281901257312743,0.5136001,0.2258064
7.0,8.0,1.0,185.0,768.75,529.7575684,126.25,822.4848633,706.0421511350945,0.9904481819477623,left,155.5056730081722,42.344591190475896,155.29701309480578,712.8511758652834,3.853249599271802,0.576,0.3225806
7.0,8.0,1.0,199.0,797.5,472.7879028,103.75,855.8182373,792.4653302493314,0.9875982987233407,left,151.09621742840037,59.15231364593436,145.59722026470692,802.4166619907548,4.032244532616859,0.4128,0.2258064
7.0,8.0,1.0,173.0,750.0,453.3939819,129.375,816.4242554,719.0037344148393,0.9910724902666104,left,149.67479745027376,46.32248878247905,150.49841674238135,725.4804683574848,4.193528718829392,0.528,0.2903226
7.0,8.0,1.0,140.0,736.875,461.2727661,150.0,834.0,695.2322320748264,0.9907936181016347,left,147.58016646915118,41.02148941597165,146.671166553356,701.6922791720183,5.012087708371559,0.5568,0.2903226
7.0,8.0,1.0,220.0,795.0,452.1818237,85.625,947.9394531,865.4412271976115,0.9880711123546637,left,145.0516331963453,54.498927761467705,141.06060310350546,875.8896160167926,3.9813164364399665,0.3504,0.1935484
7.0,8.0,1.0,205.0,786.25,457.0303345,155.0685883,868.517334,753.4663398142733,0.9797844894891845,left,146.8984065630803,73.47843825103851,141.17585958882435,769.0123163789791,3.751279592092581,0.3168,0.2580645
7.0,8.0,1.0,181.0,782.5,441.8787842,186.875,854.0,724.3017583421085,0.985410591060553,left,145.32010168035544,60.02824682732272,141.08860469901379,735.0253436616459,4.060913500893071,0.336,0.2258064
7.0,8.0,1.0,148.0,788.125,430.9697266,155.625,836.4242554,751.2986256638768,0.9885700269650887,left,147.33871420040617,50.58282867230194,147.5755079637802,759.9852364231239,5.135035381237324,0.6912,0.4193548
7.0,8.0,1.0,78.0,729.375,462.4848633,211.875,837.0303345,638.8196615606239,0.987447719027487,left,144.10450842364983,44.400177441886825,140.99299099928334,646.9402371902603,8.294105605003336,0.3888,0.3225806
7.0,8.0,1.0,111.0,713.75,474.6060791,307.5,712.1818237,470.61799468597076,0.9913008220650588,left,149.68082580474604,31.130794046514346,151.39130099619797,474.74791124009,4.27700820937018,0.4176,0.3225806
7.0,8.0,1.0,188.0,786.25,423.0909424,200.0,782.4848633,687.6431144713625,0.992406306399926,left,148.49009233277175,38.06402125073026,148.97746003233317,692.9048213789281,3.6856639435049368,0.4752,0.2580645
7.0,8.0,1.0,175.0,770.0,398.8485107,120.0,867.9394531,801.5898653561684,0.989721021021494,left,144.1828308868718,49.955878296704924,136.7335186636539,809.9149642480515,4.628085509988866,0.3264,0.3225806
7.0,8.0,1.0,185.0,796.875,406.1212158,170.625,799.4545898,739.5270147886579,0.9926913451057834,left,147.86800516590208,39.09781650584872,146.68350170071986,744.9717562611088,4.026874358168156,0.6,0.2903226
7.0,8.0,1.0,150.0,721.25,453.3939819,104.0625,906.7272949,765.7881579339066,0.9851738445841398,left,143.70216942908118,54.189147525076216,145.07862225624348,777.3127170841203,5.182084780560802,0.432,0.3548387
7.0,8.0,1.0,159.0,777.5,409.7575684,0.0,928.5455322,934.6909657120636,0.9911315864728685,left,146.28674450486267,32.91120699313671,147.7642764043282,943.0543617708123,5.93115950799253,0.5376,0.2903226
7.0,8.0,1.0,136.0,697.5,467.9393921,160.0,834.6060791,650.6540627365328,0.9885285654610819,left,145.69934189516377,46.61524859363509,147.9812351410907,658.2046138778463,4.839739807925341,0.5232,0.2580645
7.0,8.0,1.0,176.0,791.25,424.3030396,254.5733948,805.8828735,658.5020487501525,0.9934025503938327,left,144.58697681220002,24.780811979048693,140.4621354187071,662.8753353704302,3.766337132786535,0.5472,0.2580645
7.0,8.0,1.0,181.0,786.25,409.7575684,-13.1340723,1030.216309,1011.9209177766163,0.9833297467763217,left,142.18242221911797,86.61917653912334,141.22355959623806,1029.0758731687167,5.685502061705617,0.4224,0.3225806
7.0,8.0,1.0,164.0,788.125,400.0606079,208.75,777.6364136,691.5481759610129,0.9910917872408206,left,146.90791266993713,40.44486353642605,146.95680537734353,697.7640061837956,4.254658574291437,0.4992,0.2258064
7.0,8.0,1.0,152.0,795.0,387.9393921,162.5,830.9697266,772.2254381248922,0.9891431931612331,left,144.99094010124526,52.70810690381058,144.6919326845701,780.701362011008,5.136193171125052,0.4992,0.2258064
7.0,8.0,1.0,208.0,124.375,851.5758057,799.375,426.1212158,797.8951109431472,0.9934465708354931,right,-32.22335793073792,21.348130047600247,-39.7954146818846,803.1585536322439,3.8613392001550184,0.4992,0.2903226
7.0,8.0,1.0,199.0,788.125,433.3939819,187.5,764.9091187,686.0413081969064,0.9898126734492272,left,151.10348589672378,33.872086785721635,148.66514341693912,693.1021662980324,3.4829254587840826,0.5904,0.2258064
7.0,8.0,1.0,165.0,628.125,660.666687,472.5,594.0,169.3032420851886,0.9614365814892277,left,-156.8106608406627,22.075952300420084,-126.88701419447122,176.0940298557649,1.0672365445803933,0.6768,0.2903226
7.0,8.0,1.0,199.0,738.125,582.4848633,510.625,585.5151978,227.5201813624055,0.9837274698976932,left,179.23685665987531,17.421723059626466,47.831233203785416,231.28375319850264,1.162229915570365,0.6672,0.3225806
7.0,8.0,1.0,231.0,727.5,600.0606079,519.8834839,590.4163208,207.840395571142,0.8709048987486655,left,-177.3403849732134,54.97419002572213,14.97084799187573,238.64878458000578,1.0331116215584666,0.5616,0.1935484
7.0,8.0,1.0,201.0,760.625,593.3939819,520.0,558.8485107,243.09212287820029,0.9566410622669671,left,-171.83012212848774,34.058475268440944,7.299123233058159,254.11006538036443,1.264229180996838,0.6096,0.2580645
7.0,8.0,1.0,146.0,731.25,604.3030396,523.125,560.0606079,212.77548822110398,0.9620027404392523,left,-167.99892079623532,28.011491900983394,-111.19040010349545,221.17971111386885,1.514929528177184,0.6288,0.2903226
7.0,8.0,1.0,154.0,725.0,587.333374,518.9577637,553.7471924,208.76166969530883,0.96531558965675,left,-170.74185374476852,26.29547798169435,-75.32096213922526,216.26261083128364,1.404302667735608,0.6144,0.2580645
7.0,8.0,1.0,160.0,773.125,552.7879028,530.625,494.6060791,249.38198533386063,0.9754240072733391,left,-166.5083274323907,23.555662477510438,-86.35579796845384,255.66521171748988,1.5979075732343118,0.5712,0.2258064
7.0,8.0,1.0,180.0,758.125,560.0606079,512.9160767,500.1244507,252.4277302632348,0.9570529496579364,left,-166.26456994868053,31.29227190918215,-86.78022662947917,263.7552398260262,1.4653068879223676,0.6144,0.2580645
7.0,8.0,1.0,189.0,793.125,509.1515503,523.8181152,477.6859741,271.1388586799732,0.9513021234678745,left,-173.33582766070109,32.145508816685584,-42.99533520717576,285.0186623063179,1.5080352502979781,0.5232,0.2258064
7.0,8.0,1.0,149.0,793.75,503.6969604,641.6102905,475.7360229,154.68776691329955,0.9953664216263329,left,-169.58612861896597,6.667655591023143,-111.72725501205007,155.4078614190688,1.0430057813360323,0.576,0.2258064
7.0,8.0,1.0,150.0,792.5,498.8485107,656.875,462.4848633,140.415296450321,0.9656644046779682,left,-164.99091970218225,13.557691356831436,-81.65356616889821,145.40796551069622,0.9693864367379748,0.5856,0.2258064
7.0,8.0,1.0,135.0,790.625,483.6969604,667.5,453.3939819,126.79919609749686,0.9564278225403594,left,-166.17341728174318,16.57220345313155,-21.232304194670455,132.57581294603773,0.9820430588595387,0.624,0.2258064
7.0,8.0,1.0,125.0,755.0,461.2727661,633.125,424.3030396,127.35884854412278,0.986946466536857,left,-163.1252800714417,7.9288983071425765,-47.45456889221228,129.04331983782083,1.0323465587025666,0.6336001,0.3225806
7.0,8.0,1.0,232.0,695.0,626.7272949,519.9120483,549.0053101,191.56329959507627,0.7990381773582531,left,-156.06344407910922,61.078389072264514,31.890469988967983,239.74236153323102,1.0333722479880647,0.5664001,0.2580645
7.0,8.0,1.0,250.0,660.625,675.8182373,516.857666,516.2712402,214.7656644091298,0.9261211511254311,up,-132.02192192050316,28.220801534112944,-51.61975332807796,231.89802343693862,0.9275920937477544,0.6048,0.2580645
7.0,8.0,1.0,180.0,652.5,660.666687,536.2996216,607.4855957,127.79184798789836,0.9471038544310271,left,-155.407988318108,18.739477993750732,-30.50739778851805,134.92907603535133,0.749605977974174,0.624,0.2580645
7.0,8.0,1.0,215.0,731.875,652.7879028,525.0,558.8485107,227.20447841782857,0.9221905522030828,left,-155.5777855695091,41.58277891646292,-33.855101902363636,246.37476265078251,1.1459291286082907,0.5424,0.1935484
7.0,8.0,1.0,224.0,750.625,658.8485107,516.875,590.3636475,243.57594090452105,0.8923644525560489,left,-163.6702928934919,55.240696319132184,-35.42900814267109,272.9556743400446,1.218552117589485,0.5472,0.2258064
7.0,8.0,1.0,211.0,756.875,630.9697266,495.7518921,586.6947632,264.8500516583419,0.8676357958555884,left,-170.3766868821562,70.94345804613341,21.76237561763859,305.2548695241065,1.4467055427682771,0.5904,0.2258064
7.0,8.0,1.0,223.0,743.75,657.0303345,499.375,598.2424316,251.34668916136496,0.9136196670743189,left,-166.47369906144897,52.65130040806435,-6.506036277653814,275.11085654083126,1.2336809710351178,0.624,0.3225806
7.0,8.0,1.0,122.0,631.25,655.8182373,518.9330444,539.2810059,161.8518607172297,0.9893067229479499,up,-133.943534349693,9.81457225307065,-136.39428434356023,163.60129468739612,1.3409942187491486,0.576,0.2580645
7.0,8.0,1.0,191.0,758.75,599.4545898,528.125,501.8787842,250.41750830061582,0.8844392231513288,left,-157.06712196671998,57.22910981510566,-20.327323778722995,283.1370451983777,1.4823929067977888,0.6,0.2580645
7.0,8.0,1.0,222.0,786.875,591.5758057,554.2380371,519.0615845,243.67656593028903,0.9288550889167954,left,-162.68745619975556,41.47273115842312,-59.72727737856546,262.3407771975043,1.1817152126013706,0.576,0.2258064
